dataset,session,animal,severity_type,severity_value,severity_unit,replicate,mask_seed,n_units_total,n_units_missing,n_bins_total,n_bins_missing,mask_source,mask_file,mask_hash,protocol_hash
Allen VBN,1108531612,570301,TEMPORAL,2.0,bins,2,2287912608,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,02e574ec1ff6ae98e8510f70d6f6a5409b0c2f719be63837ebcae6be5b4a1fbe,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,2.0,bins,3,3595763703,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,d3d27d6b54490e52c777bf97c68959bca1f93988fee80b07e145e9e33a7f2fa7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,2.0,bins,4,4033108567,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,6b0ba7bc049b7ecda4199848df54468ab54ef3500550fb6add9f00e3995f821f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,3.0,bins,0,1897477013,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,e8ae676008d84175717fbf74a3a1df0ed323edae7ee388e4fa4cbc4dd8a767d4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,3.0,bins,1,602352049,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,f322a385d4258dd66049af640f566c760629cb27ac68d410c885d4a611dc3293,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,3.0,bins,2,3606562559,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,1c24a1b76bf5bc2062e0fa286f0ee8dfb60af0d71c0cb10a2f301b6fa6db54bb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,3.0,bins,3,4110669045,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,1c96789dceb86a86755224cd7137b5bf629b8da5b88439e9ed98113ce42b8a8b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,3.0,bins,4,1625548290,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,94cbeede38acfb6d2b9ba2ca935170caad894bd1ac1bcc46b7ae48c9919c41ff,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,520c8374850bce71bd388f4c2d5ee756a836cb079c6aad780aebf08dd43dfb49,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,6d901f857353e83b52ca25cb37eb035fe3b6ca4838fccab5fb5a2229bacf843c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,1d3c50486c1d85270577311e8ac0e231164bf53a2e84caa1f31bd3f88c349363,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,0302a88eedea1185eececedbf3564ecfa636090caa68b7fa146207a3f162e7fa,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,2387935d12837e5dd11bd7e93e857b8dfb1bc98f5a8f7d86ae8620bdf1b1541a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,7.0,bins,0,2365746066,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,075d094890a113ea7e8b4c31da839279c45f311310dbeb4816e84e9868c40acd,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,7.0,bins,1,3999933066,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,19482ec0d00ffe13bfb81499a7a44147948851d9040246e2c8ecb79c125dd853,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,7.0,bins,2,2518485262,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,b693f8f0b63ee10f7615e1652a6c82846f553035581da9b400e4d9851a54f0e0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,7.0,bins,3,2686691776,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,32ce57080d99f9589b64bfb74a4ad791cbc908bde118287bc00c314877fefcd4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,7.0,bins,4,2301295607,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,21417439f36a35b949f0da274b226e37c3176fc879de633d47805ed38a2a2ad4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,10.0,bins,0,959108818,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,6100b42eda39989fecfd2d7fc6151bc514a7cec2554fb4ca69530f07233e5a77,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,10.0,bins,1,2821773162,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,e655d50a7885cf8de13e3059ef5de83c879ee32cc18a896011d8337bc382d9d0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,10.0,bins,2,1354946455,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,555080dbdb1ef1ae32e4e338f1d02a6ca5d250239de22d19b4c7733c3331f292,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,10.0,bins,3,1120325632,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,df69db790ea535e7db4c981a181832017de85c9a43b6696be0c26fa3eb6823da,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,10.0,bins,4,4021873332,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,68d3637f154c833faa4095032bd0c5942c9a4138deb9c3073f0c6e072721b002,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1108531612,570301,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.1,proportion,0,706963538,,237.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,d8e61d6d2eac5e38d343da4ad3fe23d7b118b48213e4f38ac1da741040b56b88,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.1,proportion,1,3823852636,,237.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,9be6b86ade5dd55fafb230059ff7e07799472f45f5960c1ef5eac64d11f82b7f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.1,proportion,2,1047770317,,237.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,549c8eb562b04af031bbfb1275d628290ee7ec86982f3efb65d008dc0efabc01,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.1,proportion,3,1086222281,,237.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5237130341fb449e993d3f14b672c3b9335ca87eb714f0d5e0d8e91c58ad2ae7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.1,proportion,4,708186306,,237.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,0c82748b3d715b0a5a9e42920b30a68d6ba7cde443a306aa201904266d4ebd78,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.2,proportion,0,231675247,,473.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,abf16574ee875122bb92322cf42921d01a1de4dde13f036d146311330fbdb6c9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.2,proportion,1,2223917615,,473.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,af46bb67fd611c9ae264b813b4f6ee7931e014030c1d890d32b56bf9b5d60725,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.2,proportion,2,3055515314,,473.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,75f66d36bdb7fdf065a5658ff3b3d370cee6997295c305ec6c4a83cb8f7fee91,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.2,proportion,3,3127188604,,473.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a89c5c02af3073bb049d1008583f4661034380af7d2d51620b080d0f8ccd9317,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.2,proportion,4,3695352789,,473.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,8f66ebc930019752e2ac191632e158fd0696c1f341a93858f9eb06bf4910c80b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,143b448f03c14da7828c84e9788d769d0687b969397f6e36e544e6ca2c37459d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,036eaca018ff3bb208af8ec7bc76c72fa23f27fb3725f8b7ad353f0873aba2a8,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,c51c417f6cfb45734c5b520783a24c220d0229834884e60cfa29eda43936d4c5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,dc865c1f59e3b2b4b0f4d4c2f6b765390e7fc79ed10d1aa224edd8b0376127bf,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,cd02404b95545487d07cbe82db096cf13d3adb06cbe81a9c41f99e4913bdc0cd,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.4,proportion,0,508128456,,946.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,c71c877a61dedd45af4cea0f5f31919d9f94749e2a7e54a8f969526778c11dc8,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.4,proportion,1,2628186763,,946.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,40e9d2eddb63ee42602ec8f7559544d4a0ce6175d617455a9ee0c34555e1551e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.4,proportion,2,1157102649,,946.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,ff288b9be82f02ffbf9e18dc54831d1e6d2dbf7edf26309a696f3131d041d6d7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.4,proportion,3,3977610159,,946.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,1b55568393c3ea6e9cfebe873cd92a8e00f608cda2e5b603698abab96ca6e5ee,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.4,proportion,4,1071280707,,946.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,c571af2ba65c4457e42d72264e939473ff4692a38c8dbf4041ab0422632aaccf,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.5,proportion,0,4162818061,,1183.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,0810f975c17cbf81dcb1ba401cdf6702011d18943a483f6493abb316eb3e73b3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.5,proportion,1,3859942248,,1183.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,90c467f89c3db195dc5f848207a28db4dadc5fc87d625311927601655006de65,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.5,proportion,2,2133613482,,1183.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,bda1d9dfd4304f880ac62cc6c2c380f350ecef4df85c13c681a319bf4109ce4b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.5,proportion,3,2342790806,,1183.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5e3dd9c99c82cf5244955bc769495b44abeafd5b366eefb97139d6c6dd3254e0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.5,proportion,4,2503034407,,1183.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,f674c8944446c521c719cee204649d5c99901501f75012a42cbd7adcda8b7d34,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,2.0,bins,0,97777740,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,8fda7ab58186cdc34e7229cb7462bf30d47a7b249ca73fc395a0687ea993d082,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,2.0,bins,1,2179580198,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,11cae4322411d71344cabb89b4c7e9351bfa695c1816b75b8cfe52b31fd67bdb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,2.0,bins,2,304706486,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,979b04caee168f179e26ab94c0d1574550fa7330020da6a32324aaf9a95c534e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,2.0,bins,3,1156120845,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,a206b6f7a87b04320c3d2d5f508a7f4b48712f3e4b7fcdc09b52c6767b1f592d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,2.0,bins,4,726637713,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,3615049221f1942ef30e770e3dfd12bb8817e2e27eb394c14266c361d4cac038,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,3.0,bins,0,3056360225,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,3bc73362882fb05654c4889f40509306911c2a9a963e1b727455c08bd1eccbc5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,3.0,bins,1,2028025248,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,0430afcb8b51fc43a868de2232b6672d90c49d679869832cc5605a8e86e55016,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,3.0,bins,2,398215361,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,a5c775cc815b659dba3b1fcee6ea3c6d3b9137ba061d3cab1643446a53ebc790,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,3.0,bins,3,1903994694,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,2594dac59d056f59c0bff77585c7cd4532d8e10dda9007ebf2053532f0aa890e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,3.0,bins,4,1398544166,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,0f19d2d6d44a49036cbfda4f6682220b41c8d7920e1e19e3c9e548173c7148ce,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,c136613eab63a6751facee4b62d343072d79efaeba32182a62877744d50a8d13,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,171e21dd442aee02849fbff6cbe2ddebce4633552e5c07e5ea5a1316d9b84938,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,30b5859cca9b45dbc2931d22f56135b14a2e456e6d294d2127b4f2c793dac9d7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,5c3322cc85433af5c4a04608541a747f06201d573f71465e47cb04e53023fc60,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,e2cbc5b42e898bd2713de3915359ca5d63247ae6b4d09fbfb96514ac8273d1a9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,7.0,bins,0,2378450656,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,ce787e8fc81b8d3a286b4fc418485a90942d9851a25b59eb3380881af3cc677c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,7.0,bins,1,4237566160,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,392f910b799a9778a18086ac81b95d7f8f506935467d5e67b26192f354480581,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,7.0,bins,2,2334402352,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,1e239d7f11fbf918bdb517992781b3b8b4571fcf060803cbda6463d7688f2a5d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,7.0,bins,3,1690136470,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,7bf829e0f14f718e73834a1cecff42fec1700218644fe0defede18311709b45a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,7.0,bins,4,2261963874,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,b19000bcb158a2613937379d977b20c2bb66dfce25535b56e678f03c0518514c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,10.0,bins,0,884131903,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,6d310c4d6d1f5e9ce04a0fd39b1cd22f9bddec4a80c46177b96c18049ec7d1f1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,10.0,bins,1,1177406111,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,6e9fd85d384cead24cd41affa0854bb6a679109faf78487ebb78500626429b0c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,10.0,bins,2,2149874788,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,0c46bb595fe4454e6e3c110ec1b6485c8f571e2beb8c234e6e7dc8cc8e7fecb6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,10.0,bins,3,548899024,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,376c262e7eb4a04420dc7d1a7a67e2aef3ea5ef04865bef97f90838956882e22,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,10.0,bins,4,3306611081,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,c65c6739682d38cdf6293373aeae986175ad587214ad6cd33cfeaa01a25f1465,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044016459,506940,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044385384,524761,UNIT,0.1,proportion,0,3799914454,,218.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5ad7a3be5ace8f08f5aa80afa8742cb8689a1e1b1dc45b64a2d08f3650056287,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044385384,524761,UNIT,0.1,proportion,1,3697579449,,218.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,6560dab49ec75da4bf099cc5b78d5851c319ea61114cf126b0914ce42fcd47b3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1044385384,524761,UNIT,0.1,proportion,2,705015023,,218.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,1ee162d5b82190a8698ec4f0419fec7346070f3a9839d944ccfc6cd895650544,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
